"series"	"ts"	"value"
"21800"	"LOT_N13Ad_S1"	"2010-06-27 07:00:00"	1151.5
"21801"	"LOT_N13Ad_S1"	"2010-06-27 08:00:00"	1135.333333
"21802"	"LOT_N13Ad_S1"	"2010-06-27 09:00:00"	1117.5
"21803"	"LOT_N13Ad_S1"	"2010-06-27 10:00:00"	1085
"21804"	"LOT_N13Ad_S1"	"2010-06-27 11:00:00"	1062.333333
"21805"	"LOT_N13Ad_S1"	"2010-06-27 12:00:00"	1047.833333
"21806"	"LOT_N13Ad_S1"	"2010-06-27 13:00:00"	1032.333333
"21807"	"LOT_N13Ad_S1"	"2010-06-27 14:00:00"	1018
"21808"	"LOT_N13Ad_S1"	"2010-06-27 15:00:00"	1012
"21809"	"LOT_N13Ad_S1"	"2010-06-27 16:00:00"	1012
"21810"	"LOT_N13Ad_S1"	"2010-06-27 17:00:00"	1012.833333
"21811"	"LOT_N13Ad_S1"	"2010-06-27 18:00:00"	1022.333333
"21812"	"LOT_N13Ad_S1"	"2010-06-27 19:00:00"	1033.166667
"21813"	"LOT_N13Ad_S1"	"2010-06-27 20:00:00"	1050.666667
"21814"	"LOT_N13Ad_S1"	"2010-06-27 21:00:00"	1069.666667
"21815"	"LOT_N13Ad_S1"	"2010-06-27 22:00:00"	1091.666667
"21816"	"LOT_N13Ad_S1"	"2010-06-27 23:00:00"	1111.5
"21817"	"LOT_N13Ad_S1"	"2010-06-28 00:00:00"	1119
"21818"	"LOT_N13Ad_S1"	"2010-06-28 01:00:00"	1138.5
"21819"	"LOT_N13Ad_S1"	"2010-06-28 02:00:00"	1144.333333
"21820"	"LOT_N13Ad_S1"	"2010-06-28 03:00:00"	1155.166667
"21821"	"LOT_N13Ad_S1"	"2010-06-28 04:00:00"	1165.333333
"21822"	"LOT_N13Ad_S1"	"2010-06-28 05:00:00"	1172.666667
"21823"	"LOT_N13Ad_S1"	"2010-06-28 06:00:00"	1170.666667
"21824"	"LOT_N13Ad_S1"	"2010-06-28 07:00:00"	1161.5
"21825"	"LOT_N13Ad_S1"	"2010-06-28 08:00:00"	1147.5
"21826"	"LOT_N13Ad_S1"	"2010-06-28 09:00:00"	1128.5
"21827"	"LOT_N13Ad_S1"	"2010-06-28 10:00:00"	1100.5
"21828"	"LOT_N13Ad_S1"	"2010-06-28 11:00:00"	1073.833333
"21829"	"LOT_N13Ad_S1"	"2010-06-28 12:00:00"	1061.5
"21830"	"LOT_N13Ad_S1"	"2010-06-28 13:00:00"	1053
"21831"	"LOT_N13Ad_S1"	"2010-06-28 14:00:00"	1049.5
"21832"	"LOT_N13Ad_S1"	"2010-06-28 15:00:00"	1046
"21833"	"LOT_N13Ad_S1"	"2010-06-28 16:00:00"	1044.333333
"21834"	"LOT_N13Ad_S1"	"2010-06-28 17:00:00"	1041
"21835"	"LOT_N13Ad_S1"	"2010-06-28 18:00:00"	1048.333333
"21836"	"LOT_N13Ad_S1"	"2010-06-28 19:00:00"	1058.666667
"21837"	"LOT_N13Ad_S1"	"2010-06-28 20:00:00"	1075.166667
"21838"	"LOT_N13Ad_S1"	"2010-06-28 21:00:00"	1102.833333
"21839"	"LOT_N13Ad_S1"	"2010-06-28 22:00:00"	1116.333333
"21840"	"LOT_N13Ad_S1"	"2010-06-28 23:00:00"	1124.333333
"21841"	"LOT_N13Ad_S1"	"2010-06-29 00:00:00"	1144.666667
"21842"	"LOT_N13Ad_S1"	"2010-06-29 01:00:00"	1155.5
"21843"	"LOT_N13Ad_S1"	"2010-06-29 02:00:00"	1163.166667
"21844"	"LOT_N13Ad_S1"	"2010-06-29 03:00:00"	1173.333333
"21845"	"LOT_N13Ad_S1"	"2010-06-29 04:00:00"	1178.666667
"21846"	"LOT_N13Ad_S1"	"2010-06-29 05:00:00"	1182.666667
"21847"	"LOT_N13Ad_S1"	"2010-06-29 06:00:00"	1180
"21848"	"LOT_N13Ad_S1"	"2010-06-29 07:00:00"	1170
"21849"	"LOT_N13Ad_S1"	"2010-06-29 08:00:00"	1157.5
"21850"	"LOT_N13Ad_S1"	"2010-06-29 09:00:00"	1143.5
"21851"	"LOT_N13Ad_S1"	"2010-06-29 10:00:00"	1116
"21852"	"LOT_N13Ad_S1"	"2010-06-29 11:00:00"	1090.5
"21853"	"LOT_N13Ad_S1"	"2010-06-29 12:00:00"	1078
"21854"	"LOT_N13Ad_S1"	"2010-06-29 13:00:00"	1074
"21855"	"LOT_N13Ad_S1"	"2010-06-29 14:00:00"	1071.333333
"21856"	"LOT_N13Ad_S1"	"2010-06-29 15:00:00"	1069.166667
"21857"	"LOT_N13Ad_S1"	"2010-06-29 16:00:00"	1068.333333
"21858"	"LOT_N13Ad_S1"	"2010-06-29 17:00:00"	1085.5
"21859"	"LOT_N13Ad_S1"	"2010-06-29 18:00:00"	1102.5
"21860"	"LOT_N13Ad_S1"	"2010-06-29 19:00:00"	1116.333333
"21861"	"LOT_N13Ad_S1"	"2010-06-29 20:00:00"	1123
"21862"	"LOT_N13Ad_S1"	"2010-06-29 21:00:00"	1146.666667
"21863"	"LOT_N13Ad_S1"	"2010-06-29 22:00:00"	1154.333333
"21864"	"LOT_N13Ad_S1"	"2010-06-29 23:00:00"	1162.5
"21865"	"LOT_N13Ad_S1"	"2010-06-30 00:00:00"	1172.666667
"21866"	"LOT_N13Ad_S1"	"2010-06-30 01:00:00"	1181.333333
"21867"	"LOT_N13Ad_S1"	"2010-06-30 02:00:00"	1190
"21868"	"LOT_N13Ad_S1"	"2010-06-30 03:00:00"	1202.666667
"21869"	"LOT_N13Ad_S1"	"2010-06-30 04:00:00"	1208.666667
"21870"	"LOT_N13Ad_S1"	"2010-06-30 05:00:00"	1212
"21871"	"LOT_N13Ad_S1"	"2010-06-30 06:00:00"	1209.333333
"21872"	"LOT_N13Ad_S1"	"2010-06-30 07:00:00"	1195.333333
"21873"	"LOT_N13Ad_S1"	"2010-06-30 08:00:00"	1178
"21874"	"LOT_N13Ad_S1"	"2010-06-30 09:00:00"	1145.6
"21875"	"LOT_N13Ad_S1"	"2010-06-30 10:00:00"	1127.833333
"21876"	"LOT_N13Ad_S1"	"2010-06-30 11:00:00"	1099.666667
"21877"	"LOT_N13Ad_S1"	"2010-06-30 12:00:00"	1078.166667
"21878"	"LOT_N13Ad_S1"	"2010-06-30 13:00:00"	1056.666667
"21879"	"LOT_N13Ad_S1"	"2010-06-30 14:00:00"	1046
"21880"	"LOT_N13Ad_S1"	"2010-06-30 15:00:00"	1046
"21881"	"LOT_N13Ad_S1"	"2010-06-30 16:00:00"	1046
"21882"	"LOT_N13Ad_S1"	"2010-06-30 17:00:00"	1046
"21883"	"LOT_N13Ad_S1"	"2010-06-30 18:00:00"	1048.333333
"21884"	"LOT_N13Ad_S1"	"2010-06-30 19:00:00"	1065.666667
"21885"	"LOT_N13Ad_S1"	"2010-06-30 20:00:00"	1088.833333
"21886"	"LOT_N13Ad_S1"	"2010-06-30 21:00:00"	1111.333333
"21887"	"LOT_N13Ad_S1"	"2010-06-30 22:00:00"	1135
"21888"	"LOT_N13Ad_S1"	"2010-06-30 23:00:00"	1143.5
"21889"	"LOT_N13Ad_S1"	"2010-07-01 00:00:00"	1154.333333
"21890"	"LOT_N13Ad_S1"	"2010-07-01 01:00:00"	1160.333333
"21891"	"LOT_N13Ad_S1"	"2010-07-01 02:00:00"	1168
"21892"	"LOT_N13Ad_S1"	"2010-07-01 03:00:00"	1183.333333
"21893"	"LOT_N13Ad_S1"	"2010-07-01 04:00:00"	1192.666667
"21894"	"LOT_N13Ad_S1"	"2010-07-01 05:00:00"	1202.666667
"21895"	"LOT_N13Ad_S1"	"2010-07-01 06:00:00"	1202.666667
"21896"	"LOT_N13Ad_S1"	"2010-07-01 07:00:00"	1191.333333
"21897"	"LOT_N13Ad_S1"	"2010-07-01 08:00:00"	1179.333333
"21898"	"LOT_N13Ad_S1"	"2010-07-01 09:00:00"	1151.666667
"21899"	"LOT_N13Ad_S1"	"2010-07-01 10:00:00"	1127
"21900"	"LOT_N13Ad_S1"	"2010-07-01 11:00:00"	1102.5
"21901"	"LOT_N13Ad_S1"	"2010-07-01 12:00:00"	1088.5
"21902"	"LOT_N13Ad_S1"	"2010-07-01 13:00:00"	1069.666667
"21903"	"LOT_N13Ad_S1"	"2010-07-01 14:00:00"	1058
"21904"	"LOT_N13Ad_S1"	"2010-07-01 15:00:00"	1058
"21905"	"LOT_N13Ad_S1"	"2010-07-01 16:00:00"	1058
"21906"	"LOT_N13Ad_S1"	"2010-07-01 17:00:00"	1058
"21907"	"LOT_N13Ad_S1"	"2010-07-01 18:00:00"	1065.5
"21908"	"LOT_N13Ad_S1"	"2010-07-01 19:00:00"	1078.833333
"21909"	"LOT_N13Ad_S1"	"2010-07-01 20:00:00"	1096.833333
"21910"	"LOT_N13Ad_S1"	"2010-07-01 21:00:00"	1121
"21911"	"LOT_N13Ad_S1"	"2010-07-01 22:00:00"	1132.166667
"21912"	"LOT_N13Ad_S1"	"2010-07-01 23:00:00"	1138
"21913"	"LOT_N13Ad_S1"	"2010-07-02 00:00:00"	1159
"21914"	"LOT_N13Ad_S1"	"2010-07-02 01:00:00"	1172.666667
"21915"	"LOT_N13Ad_S1"	"2010-07-02 02:00:00"	1181.333333
"21916"	"LOT_N13Ad_S1"	"2010-07-02 03:00:00"	1202
"21917"	"LOT_N13Ad_S1"	"2010-07-02 04:00:00"	1210
"21918"	"LOT_N13Ad_S1"	"2010-07-02 05:00:00"	1221.5
"21919"	"LOT_N13Ad_S1"	"2010-07-02 06:00:00"	1217.166667
"21920"	"LOT_N13Ad_S1"	"2010-07-02 07:00:00"	1208.666667
"21921"	"LOT_N13Ad_S1"	"2010-07-02 08:00:00"	1188.666667
"21922"	"LOT_N13Ad_S1"	"2010-07-02 09:00:00"	1153.666667
"21923"	"LOT_N13Ad_S1"	"2010-07-02 10:00:00"	1124.333333
"21924"	"LOT_N13Ad_S1"	"2010-07-02 11:00:00"	1101.333333
"21925"	"LOT_N13Ad_S1"	"2010-07-02 12:00:00"	1081.666667
"21926"	"LOT_N13Ad_S1"	"2010-07-02 13:00:00"	1062.666667
"21927"	"LOT_N13Ad_S1"	"2010-07-02 14:00:00"	1054.666667
"21928"	"LOT_N13Ad_S1"	"2010-07-02 15:00:00"	1058
"21929"	"LOT_N13Ad_S1"	"2010-07-02 16:00:00"	1062.333333
"21930"	"LOT_N13Ad_S1"	"2010-07-02 17:00:00"	1085.333333
"21931"	"LOT_N13Ad_S1"	"2010-07-02 18:00:00"	1131.5
"21932"	"LOT_N13Ad_S1"	"2010-07-02 19:00:00"	1152.333333
"21933"	"LOT_N13Ad_S1"	"2010-07-02 20:00:00"	1171.166667
"21934"	"LOT_N13Ad_S1"	"2010-07-02 21:00:00"	1190.666667
"21935"	"LOT_N13Ad_S1"	"2010-07-02 22:00:00"	1209.333333
"21936"	"LOT_N13Ad_S1"	"2010-07-02 23:00:00"	1228.166667
"21937"	"LOT_N13Ad_S1"	"2010-07-03 00:00:00"	1249.666667
"21938"	"LOT_N13Ad_S1"	"2010-07-03 01:00:00"	1259.666667
"21939"	"LOT_N13Ad_S1"	"2010-07-03 02:00:00"	1261
"21940"	"LOT_N13Ad_S1"	"2010-07-03 03:00:00"	1265.5
"21941"	"LOT_N13Ad_S1"	"2010-07-03 04:00:00"	1267.833333
"21942"	"LOT_N13Ad_S1"	"2010-07-03 05:00:00"	1274.666667
"21943"	"LOT_N13Ad_S1"	"2010-07-03 06:00:00"	1272.333333
"21944"	"LOT_N13Ad_S1"	"2010-07-03 07:00:00"	1258
"21945"	"LOT_N13Ad_S1"	"2010-07-03 08:00:00"	1236.333333
"21946"	"LOT_N13Ad_S1"	"2010-07-03 09:00:00"	1203.666667
"21947"	"LOT_N13Ad_S1"	"2010-07-03 10:00:00"	1150.166667
"21948"	"LOT_N13Ad_S1"	"2010-07-03 11:00:00"	1119
"21949"	"LOT_N13Ad_S1"	"2010-07-03 12:00:00"	1105.333333
"21950"	"LOT_N13Ad_S1"	"2010-07-03 13:00:00"	1088.5
"21951"	"LOT_N13Ad_S1"	"2010-07-03 14:00:00"	1079.333333
"21952"	"LOT_N13Ad_S1"	"2010-07-03 15:00:00"	1110.666667
"21953"	"LOT_N13Ad_S1"	"2010-07-03 16:00:00"	1153.5
"21954"	"LOT_N13Ad_S1"	"2010-07-03 17:00:00"	1174
"21955"	"LOT_N13Ad_S1"	"2010-07-03 18:00:00"	1184.666667
"21956"	"LOT_N13Ad_S1"	"2010-07-03 19:00:00"	1188.666667
"21957"	"LOT_N13Ad_S1"	"2010-07-03 20:00:00"	1215
"21958"	"LOT_N13Ad_S1"	"2010-07-03 21:00:00"	1251
"21959"	"LOT_N13Ad_S1"	"2010-07-03 22:00:00"	1254.333333
"21960"	"LOT_N13Ad_S1"	"2010-07-03 23:00:00"	1268.666667
"21961"	"LOT_N13Ad_S1"	"2010-07-04 00:00:00"	1283.833333
"21962"	"LOT_N13Ad_S1"	"2010-07-04 01:00:00"	1291.833333
"21963"	"LOT_N13Ad_S1"	"2010-07-04 02:00:00"	1305.5
"21964"	"LOT_N13Ad_S1"	"2010-07-04 03:00:00"	1317.833333
"21965"	"LOT_N13Ad_S1"	"2010-07-04 04:00:00"	1322.666667
"21966"	"LOT_N13Ad_S1"	"2010-07-04 05:00:00"	1327.166667
"21967"	"LOT_N13Ad_S1"	"2010-07-04 06:00:00"	1326
"21968"	"LOT_N13Ad_S1"	"2010-07-04 07:00:00"	1325.166667
"21969"	"LOT_N13Ad_S1"	"2010-07-04 08:00:00"	1324.333333
"21970"	"LOT_N13Ad_S1"	"2010-07-04 09:00:00"	1321.833333
"21971"	"LOT_N13Ad_S1"	"2010-07-04 10:00:00"	1321
"21972"	"LOT_N13Ad_S1"	"2010-07-04 11:00:00"	1311.5
"21973"	"LOT_N13Ad_S1"	"2010-07-04 12:00:00"	1297.5
"21974"	"LOT_N13Ad_S1"	"2010-07-04 13:00:00"	1261.333333
"21975"	"LOT_N13Ad_S1"	"2010-07-04 14:00:00"	1220.666667
"21976"	"LOT_N13Ad_S1"	"2010-07-04 15:00:00"	1198
"21977"	"LOT_N13Ad_S1"	"2010-07-04 16:00:00"	1194.666667
"21978"	"LOT_N13Ad_S1"	"2010-07-04 17:00:00"	1189.333333
"21979"	"LOT_N13Ad_S1"	"2010-07-04 18:00:00"	1192.666667
"21980"	"LOT_N13Ad_S1"	"2010-07-04 19:00:00"	1226
"21981"	"LOT_N13Ad_S1"	"2010-07-04 20:00:00"	1254.333333
"21982"	"LOT_N13Ad_S1"	"2010-07-04 21:00:00"	1277
"21983"	"LOT_N13Ad_S1"	"2010-07-04 22:00:00"	1289.166667
"21984"	"LOT_N13Ad_S1"	"2010-07-04 23:00:00"	1309
"21985"	"LOT_N13Ad_S1"	"2010-07-05 00:00:00"	1321.833333
"21986"	"LOT_N13Ad_S1"	"2010-07-05 01:00:00"	1319
"21987"	"LOT_N13Ad_S1"	"2010-07-05 02:00:00"	1319
"21988"	"LOT_N13Ad_S1"	"2010-07-05 03:00:00"	1321
"21989"	"LOT_N13Ad_S1"	"2010-07-05 04:00:00"	1327.166667
"21990"	"LOT_N13Ad_S1"	"2010-07-05 05:00:00"	1331.833333
"21991"	"LOT_N13Ad_S1"	"2010-07-05 06:00:00"	1326.666667
"21992"	"LOT_N13Ad_S1"	"2010-07-05 07:00:00"	1315.833333
"21993"	"LOT_N13Ad_S1"	"2010-07-05 08:00:00"	1296.333333
"21994"	"LOT_N13Ad_S1"	"2010-07-05 09:00:00"	1290
"21995"	"LOT_N13Ad_S1"	"2010-07-05 10:00:00"	1264.5
"21996"	"LOT_N13Ad_S1"	"2010-07-05 11:00:00"	1233
"21997"	"LOT_N13Ad_S1"	"2010-07-05 12:00:00"	1203.5
"21998"	"LOT_N13Ad_S1"	"2010-07-05 13:00:00"	1165.833333
"21999"	"LOT_N13Ad_S1"	"2010-07-05 14:00:00"	1142.333333
"22000"	"LOT_N13Ad_S1"	"2010-07-05 15:00:00"	1133
"22001"	"LOT_N13Ad_S1"	"2010-07-05 16:00:00"	1123
"22002"	"LOT_N13Ad_S1"	"2010-07-05 17:00:00"	1119.666667
"22003"	"LOT_N13Ad_S1"	"2010-07-05 18:00:00"	1123
"22004"	"LOT_N13Ad_S1"	"2010-07-05 19:00:00"	1141
"22005"	"LOT_N13Ad_S1"	"2010-07-05 20:00:00"	1162
"22006"	"LOT_N13Ad_S1"	"2010-07-05 21:00:00"	1184.666667
"22007"	"LOT_N13Ad_S1"	"2010-07-05 22:00:00"	1196
"22008"	"LOT_N13Ad_S1"	"2010-07-05 23:00:00"	1204.666667
"22009"	"LOT_N13Ad_S1"	"2010-07-06 00:00:00"	1226.166667
"22010"	"LOT_N13Ad_S1"	"2010-07-06 01:00:00"	1241.666667
"22011"	"LOT_N13Ad_S1"	"2010-07-06 02:00:00"	1263.333333
"22012"	"LOT_N13Ad_S1"	"2010-07-06 03:00:00"	1280.666667
"22013"	"LOT_N13Ad_S1"	"2010-07-06 04:00:00"	1285
"22014"	"LOT_N13Ad_S1"	"2010-07-06 05:00:00"	1285
"22015"	"LOT_N13Ad_S1"	"2010-07-06 06:00:00"	1286.666667
"22016"	"LOT_N13Ad_S1"	"2010-07-06 07:00:00"	1289.166667
"22017"	"LOT_N13Ad_S1"	"2010-07-06 08:00:00"	1275.5
"22018"	"LOT_N13Ad_S1"	"2010-07-06 09:00:00"	1264.333333
"22019"	"LOT_N13Ad_S1"	"2010-07-06 10:00:00"	1239.666667
"22020"	"LOT_N13Ad_S1"	"2010-07-06 11:00:00"	1203.5
"22021"	"LOT_N13Ad_S1"	"2010-07-06 12:00:00"	1161.666667
"22022"	"LOT_N13Ad_S1"	"2010-07-06 13:00:00"	1133.333333
"22023"	"LOT_N13Ad_S1"	"2010-07-06 14:00:00"	1113.666667
"22024"	"LOT_N13Ad_S1"	"2010-07-06 15:00:00"	1111
"22025"	"LOT_N13Ad_S1"	"2010-07-06 16:00:00"	1106
"22026"	"LOT_N13Ad_S1"	"2010-07-06 17:00:00"	1107.666667
"22027"	"LOT_N13Ad_S1"	"2010-07-06 18:00:00"	1110.666667
"22028"	"LOT_N13Ad_S1"	"2010-07-06 19:00:00"	1125
"22029"	"LOT_N13Ad_S1"	"2010-07-06 20:00:00"	1151.5
"22030"	"LOT_N13Ad_S1"	"2010-07-06 21:00:00"	1177.333333
"22031"	"LOT_N13Ad_S1"	"2010-07-06 22:00:00"	1202
"22032"	"LOT_N13Ad_S1"	"2010-07-06 23:00:00"	1220.666667
"22033"	"LOT_N13Ad_S1"	"2010-07-07 00:00:00"	1236.333333
"22034"	"LOT_N13Ad_S1"	"2010-07-07 01:00:00"	1252.333333
"22035"	"LOT_N13Ad_S1"	"2010-07-07 02:00:00"	1267.833333
"22036"	"LOT_N13Ad_S1"	"2010-07-07 03:00:00"	1274.666667
"22037"	"LOT_N13Ad_S1"	"2010-07-07 04:00:00"	1277.5
"22038"	"LOT_N13Ad_S1"	"2010-07-07 05:00:00"	1280.333333
"22039"	"LOT_N13Ad_S1"	"2010-07-07 06:00:00"	1278.666667
"22040"	"LOT_N13Ad_S1"	"2010-07-07 07:00:00"	1261.666667
"22041"	"LOT_N13Ad_S1"	"2010-07-07 08:00:00"	1243.666667
"22042"	"LOT_N13Ad_S1"	"2010-07-07 09:00:00"	1231.666667
"22043"	"LOT_N13Ad_S1"	"2010-07-07 10:00:00"	1198
"22044"	"LOT_N13Ad_S1"	"2010-07-07 11:00:00"	1169.166667
"22045"	"LOT_N13Ad_S1"	"2010-07-07 12:00:00"	1152.666667
"22046"	"LOT_N13Ad_S1"	"2010-07-07 13:00:00"	1139.5
"22047"	"LOT_N13Ad_S1"	"2010-07-07 14:00:00"	1128.333333
"22048"	"LOT_N13Ad_S1"	"2010-07-07 15:00:00"	1119
"22049"	"LOT_N13Ad_S1"	"2010-07-07 16:00:00"	1119
"22050"	"LOT_N13Ad_S1"	"2010-07-07 17:00:00"	1116.333333
"22051"	"LOT_N13Ad_S1"	"2010-07-07 18:00:00"	1113.666667
"22052"	"LOT_N13Ad_S1"	"2010-07-07 19:00:00"	1125
"22053"	"LOT_N13Ad_S1"	"2010-07-07 20:00:00"	1155.5
"22054"	"LOT_N13Ad_S1"	"2010-07-07 21:00:00"	1190
"22055"	"LOT_N13Ad_S1"	"2010-07-07 22:00:00"	1206.666667
"22056"	"LOT_N13Ad_S1"	"2010-07-07 23:00:00"	1223
"22057"	"LOT_N13Ad_S1"	"2010-07-08 00:00:00"	1235.666667
"22058"	"LOT_N13Ad_S1"	"2010-07-08 01:00:00"	1255.666667
"22059"	"LOT_N13Ad_S1"	"2010-07-08 02:00:00"	1265.5
"22060"	"LOT_N13Ad_S1"	"2010-07-08 03:00:00"	1273.833333
"22061"	"LOT_N13Ad_S1"	"2010-07-08 04:00:00"	1275.5
"22062"	"LOT_N13Ad_S1"	"2010-07-08 05:00:00"	1277.166667
"22063"	"LOT_N13Ad_S1"	"2010-07-08 06:00:00"	1271.166667
"22064"	"LOT_N13Ad_S1"	"2010-07-08 07:00:00"	1259.166667
"22065"	"LOT_N13Ad_S1"	"2010-07-08 08:00:00"	1244.333333
"22066"	"LOT_N13Ad_S1"	"2010-07-08 09:00:00"	1223.333333
"22067"	"LOT_N13Ad_S1"	"2010-07-08 10:00:00"	1184.666667
"22068"	"LOT_N13Ad_S1"	"2010-07-08 11:00:00"	1144.666667
"22069"	"LOT_N13Ad_S1"	"2010-07-08 12:00:00"	1123
"22070"	"LOT_N13Ad_S1"	"2010-07-08 13:00:00"	1104.5
"22071"	"LOT_N13Ad_S1"	"2010-07-08 14:00:00"	1096.5
"22072"	"LOT_N13Ad_S1"	"2010-07-08 15:00:00"	1096.5
"22073"	"LOT_N13Ad_S1"	"2010-07-08 16:00:00"	1094
"22074"	"LOT_N13Ad_S1"	"2010-07-08 17:00:00"	1095.666667
"22075"	"LOT_N13Ad_S1"	"2010-07-08 18:00:00"	1098.166667
"22076"	"LOT_N13Ad_S1"	"2010-07-08 19:00:00"	1103.333333
"22077"	"LOT_N13Ad_S1"	"2010-07-08 20:00:00"	1129
"22078"	"LOT_N13Ad_S1"	"2010-07-08 21:00:00"	1169.833333
"22079"	"LOT_N13Ad_S1"	"2010-07-08 22:00:00"	1195.333333
"22080"	"LOT_N13Ad_S1"	"2010-07-08 23:00:00"	1208.833333
"22081"	"LOT_N13Ad_S1"	"2010-07-09 00:00:00"	1226.166667
"22082"	"LOT_N13Ad_S1"	"2010-07-09 01:00:00"	1246.333333
"22083"	"LOT_N13Ad_S1"	"2010-07-09 02:00:00"	1255
"22084"	"LOT_N13Ad_S1"	"2010-07-09 03:00:00"	1253.666667
"22085"	"LOT_N13Ad_S1"	"2010-07-09 04:00:00"	1261
"22086"	"LOT_N13Ad_S1"	"2010-07-09 05:00:00"	1261
"22087"	"LOT_N13Ad_S1"	"2010-07-09 06:00:00"	1251
"22088"	"LOT_N13Ad_S1"	"2010-07-09 07:00:00"	1239
"22089"	"LOT_N13Ad_S1"	"2010-07-09 08:00:00"	1220
"22090"	"LOT_N13Ad_S1"	"2010-07-09 09:00:00"	1194
"22091"	"LOT_N13Ad_S1"	"2010-07-09 10:00:00"	1146.166667
"22092"	"LOT_N13Ad_S1"	"2010-07-09 11:00:00"	1109.5
"22093"	"LOT_N13Ad_S1"	"2010-07-09 12:00:00"	1092.5
"22094"	"LOT_N13Ad_S1"	"2010-07-09 13:00:00"	1082.166667
"22095"	"LOT_N13Ad_S1"	"2010-07-09 14:00:00"	1078
"22096"	"LOT_N13Ad_S1"	"2010-07-09 15:00:00"	1072.666667
"22097"	"LOT_N13Ad_S1"	"2010-07-09 16:00:00"	1069.166667
"22098"	"LOT_N13Ad_S1"	"2010-07-09 17:00:00"	1075.333333
"22099"	"LOT_N13Ad_S1"	"2010-07-09 18:00:00"	1083.833333
"22100"	"LOT_N13Ad_S1"	"2010-07-09 19:00:00"	1092.5
"22101"	"LOT_N13Ad_S1"	"2010-07-09 20:00:00"	1110.333333
"22102"	"LOT_N13Ad_S1"	"2010-07-09 21:00:00"	1127.833333
"22103"	"LOT_N13Ad_S1"	"2010-07-09 22:00:00"	1160
"22104"	"LOT_N13Ad_S1"	"2010-07-09 23:00:00"	1183.333333
"22105"	"LOT_N13Ad_S1"	"2010-07-10 00:00:00"	1197.333333
"22106"	"LOT_N13Ad_S1"	"2010-07-10 01:00:00"	1211.333333
"22107"	"LOT_N13Ad_S1"	"2010-07-10 02:00:00"	1222.833333
"22108"	"LOT_N13Ad_S1"	"2010-07-10 03:00:00"	1237
"22109"	"LOT_N13Ad_S1"	"2010-07-10 04:00:00"	1243
"22110"	"LOT_N13Ad_S1"	"2010-07-10 05:00:00"	1249
"22111"	"LOT_N13Ad_S1"	"2010-07-10 06:00:00"	1249
"22112"	"LOT_N13Ad_S1"	"2010-07-10 07:00:00"	1243.666667
"22113"	"LOT_N13Ad_S1"	"2010-07-10 08:00:00"	1228.333333
"22114"	"LOT_N13Ad_S1"	"2010-07-10 09:00:00"	1198.666667
"22115"	"LOT_N13Ad_S1"	"2010-07-10 10:00:00"	1150.833333
"22116"	"LOT_N13Ad_S1"	"2010-07-10 11:00:00"	1113.5
"22117"	"LOT_N13Ad_S1"	"2010-07-10 12:00:00"	1098.5
"22118"	"LOT_N13Ad_S1"	"2010-07-10 13:00:00"	1089.333333
"22119"	"LOT_N13Ad_S1"	"2010-07-10 14:00:00"	1104.666667
"22120"	"LOT_N13Ad_S1"	"2010-07-10 15:00:00"	1119
"22121"	"LOT_N13Ad_S1"	"2010-07-10 16:00:00"	1119
"22122"	"LOT_N13Ad_S1"	"2010-07-10 17:00:00"	1137.166667
"22123"	"LOT_N13Ad_S1"	"2010-07-10 18:00:00"	1162.5
"22124"	"LOT_N13Ad_S1"	"2010-07-10 19:00:00"	1190
"22125"	"LOT_N13Ad_S1"	"2010-07-10 20:00:00"	1214.333333
"22126"	"LOT_N13Ad_S1"	"2010-07-10 21:00:00"	1236.166667
"22127"	"LOT_N13Ad_S1"	"2010-07-10 22:00:00"	1251.666667
"22128"	"LOT_N13Ad_S1"	"2010-07-10 23:00:00"	1270.666667
"22129"	"LOT_N13Ad_S1"	"2010-07-11 00:00:00"	1275.5
"22130"	"LOT_N13Ad_S1"	"2010-07-11 01:00:00"	1285
"22131"	"LOT_N13Ad_S1"	"2010-07-11 02:00:00"	1286.666667
"22132"	"LOT_N13Ad_S1"	"2010-07-11 03:00:00"	1288.666667
"22133"	"LOT_N13Ad_S1"	"2010-07-11 04:00:00"	1299.5
"22134"	"LOT_N13Ad_S1"	"2010-07-11 05:00:00"	1302
"22135"	"LOT_N13Ad_S1"	"2010-07-11 06:00:00"	1300.333333
"22136"	"LOT_N13Ad_S1"	"2010-07-11 07:00:00"	1289.5
"22137"	"LOT_N13Ad_S1"	"2010-07-11 08:00:00"	1264.5
"22138"	"LOT_N13Ad_S1"	"2010-07-11 09:00:00"	1240.333333
"22139"	"LOT_N13Ad_S1"	"2010-07-11 10:00:00"	1202.333333
"22140"	"LOT_N13Ad_S1"	"2010-07-11 11:00:00"	1151.5
"22141"	"LOT_N13Ad_S1"	"2010-07-11 12:00:00"	1143.5
"22142"	"LOT_N13Ad_S1"	"2010-07-11 13:00:00"	1161.833333
"22143"	"LOT_N13Ad_S1"	"2010-07-11 14:00:00"	1183.333333
"22144"	"LOT_N13Ad_S1"	"2010-07-11 15:00:00"	1209
"22145"	"LOT_N13Ad_S1"	"2010-07-11 16:00:00"	1235
"22146"	"LOT_N13Ad_S1"	"2010-07-11 17:00:00"	1247.666667
"22147"	"LOT_N13Ad_S1"	"2010-07-11 18:00:00"	1264.5
"22148"	"LOT_N13Ad_S1"	"2010-07-11 19:00:00"	1270.666667
